<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.24	08:00:00	668313.99	672731.82	665585.93	672161.78	43858	245721	1
2025.07.24	12:00:00	672243.21	674441.95	667336.77	671428.86	44470	272689	1
2025.07.24	16:00:00	671469.58	672976.12	667520.00	667520.00	14563	83690	1
2025.07.25	08:00:00	657320.00	658600.00	648780.00	649340.00	43019	209186	1
2025.07.25	12:00:00	649280.00	661760.00	649000.00	661240.00	34467	183421	1
2025.07.25	16:00:00	661240.00	670540.00	660500.00	666640.00	16205	97852	1
2025.07.28	08:00:00	674340.00	678460.00	669800.00	670200.00	45280	190991	1
2025.07.28	12:00:00	670200.00	673860.00	668000.00	670280.00	33860	152680	1
2025.07.28	16:00:00	670280.00	672540.00	666340.00	667240.00	18082	90456	1
2025.07.29	08:00:00	673600.00	677720.00	668640.00	669620.00	42651	214426	1
2025.07.29	12:00:00	669560.00	669780.00	660720.00	664900.00	43466	257041	1
2025.07.29	16:00:00	664960.00	667220.00	662440.00	663320.00	17780	117990	1
2025.07.30	08:00:00	664520.00	675640.00	664520.00	675380.00	42671	261492	1
2025.07.30	12:00:00	675440.00	676120.00	657740.00	658660.00	46855	306795	1
2025.07.30	16:00:00	658580.00	663780.00	654580.00	660260.00	19653	128239	1
2025.07.31	08:00:00	667740.00	676780.00	666640.00	669060.00	49603	255114	1
2025.07.31	12:00:00	668960.00	673440.00	667200.00	667480.00	36776	243040	1
2025.07.31	16:00:00	667560.00	668060.00	660200.00	662160.00	24439	164447	1
2025.08.01	08:00:00	655020.00	656900.00	637900.00	648760.00	70370	514974	1
2025.08.01	12:00:00	648740.00	649000.00	638320.00	639340.00	57581	425305	1
2025.08.01	16:00:00	639200.00	639680.00	632500.00	636080.00	28575	218685	1
2025.08.04	08:00:00	639360.00	642540.00	633820.00	638860.00	43230	226670	1
2025.08.04	12:00:00	638860.00	646060.00	638300.00	641020.00	43091	226347	1
2025.08.04	16:00:00	640960.00	642160.00	632020.00	639040.00	18775	91219	1
2025.08.05	08:00:00	641840.00	642640.00	626860.00	629580.00	58406	325109	1
2025.08.05	12:00:00	629540.00	633160.00	627180.00	632520.00	43094	249050	1
2025.08.05	16:00:00	632520.00	634480.00	631040.00	633680.00	19172	99750	1
2025.08.06	08:00:00	636160.00	638280.00	628500.00	638140.00	49677	269736	1
2025.08.06	12:00:00	638100.00	640120.00	635740.00	637680.00	36871	216533	1
2025.08.06	16:00:00	637660.00	638440.00	635240.00	635620.00	12776	63338	1
2025.08.07	08:00:00	644920.00	644920.00	640080.00	643580.00	40539	190924	1
2025.08.07	12:00:00	643620.00	645640.00	638660.00	642260.00	39668	207614	1
2025.08.07	16:00:00	642300.00	645300.00	641180.00	643620.00	15910	99665	1
2025.08.08	08:00:00	642460.00	643400.00	637820.00	638420.00	42516	207914	1
2025.08.08	12:00:00	638460.00	642120.00	634180.00	639480.00	41723	248765	1
2025.08.08	16:00:00	639500.00	641820.00	638580.00	641620.00	14906	100004	1
2025.08.11	08:00:00	661840.00	663060.00	655920.00	661100.00	47560	239063	1
2025.08.11	12:00:00	661120.00	662960.00	655440.00	657820.00	42708	227254	1
2025.08.11	16:00:00	657800.00	657960.00	650560.00	653000.00	22900	137690	1
2025.08.12	08:00:00	650000.00	653780.00	647100.00	651400.00	51538	289220	1
