<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.11	08:00:00	145504	146244	143152	145302	3096725	7518142	1
2022.11.11	12:00:00	145296	148466	144964	147914	2532125	7121900	1
2022.11.11	16:00:00	147914	148200	146647	147648	889214	2610320	1
2022.11.14	08:00:00	147024	149415	146511	147095	2853072	7064921	1
2022.11.14	12:00:00	147095	148791	146952	148414	2063494	6096638	1
2022.11.14	16:00:00	148414	150019	148070	148408	1160801	3466742	1
2022.11.16	08:00:00	147674	148538	145809	146147	3090925	7935617	1
2022.11.16	12:00:00	146147	146290	143366	143509	2463370	7271517	1
2022.11.16	16:00:00	143503	144640	143503	143574	984724	3358704	1
2022.11.17	08:00:00	141827	142398	140462	141632	3018823	7372331	1
2022.11.17	12:00:00	141632	142665	140560	141151	2511757	7400442	1
2022.11.17	16:00:00	141158	143717	141021	142860	1208380	3556407	1
2022.11.18	08:00:00	144757	146153	143061	143730	2891886	7531802	1
2022.11.18	12:00:00	143724	144256	141976	142314	2380514	6813133	1
2022.11.18	16:00:00	142314	143074	142054	142392	820193	2535524	1
2022.11.21	08:00:00	142379	144367	142340	142535	2673425	7005712	1
2022.11.21	12:00:00	142528	144191	141255	143334	2449875	7315370	1
2022.11.21	16:00:00	143334	144094	142749	144068	898650	2768040	1
2022.11.22	08:00:00	143574	144776	142541	143262	2867661	7358541	1
2022.11.22	12:00:00	143256	143737	141801	142788	2245648	6892177	1
2022.11.22	16:00:00	142788	142814	141054	142366	1140034	3458942	1
2022.11.23	08:00:00	142879	143152	141196	141963	2493026	6942189	1
2022.11.23	12:00:00	141970	142951	141028	141313	2310930	7314217	1
2022.11.23	16:00:00	141320	142541	141145	141781	1081915	3634473	1
2022.11.24	08:00:00	143418	146504	142996	146270	2509710	6888987	1
2022.11.24	12:00:00	146264	147375	145393	146413	1782247	5626815	1
2022.11.24	16:00:00	146407	146771	146179	146771	347968	894273	1
2022.11.25	08:00:00	145887	146868	144133	144328	2392963	6642107	1
2022.11.25	12:00:00	144334	145036	141768	142009	2134033	6792563	1
2022.11.25	16:00:00	142009	142749	141840	142041	502597	1569312	1
2022.11.28	08:00:00	141041	142847	140216	142574	2607016	7012380	1
2022.11.28	12:00:00	142574	143022	142041	142145	1515103	4906972	1
2022.11.28	16:00:00	142151	142483	141905	142106	641567	2287329	1
2022.11.29	08:00:00	143119	145322	142606	145107	2414525	6687710	1
2022.11.29	12:00:00	145114	146608	144887	146049	1806290	5867992	1
2022.11.29	16:00:00	146043	146043	144646	145029	880596	3069815	1
2022.11.30	08:00:00	145523	146303	144640	146134	2532832	6873816	1
2022.11.30	12:00:00	146140	146400	143704	145257	2618040	7782572	1
2022.11.30	16:00:00	145250	146887	144964	146887	1157177	3452104	1
2022.12.01	08:00:00	146173	146420	144977	145965	2397070	6409417	1
2022.12.01	12:00:00	145958	146062	144100	144990	2218424	6851243	1
2022.12.01	16:00:00	144984	145172	144536	144971	734077	2385938	1
2022.12.02	08:00:00	144874	148382	143217	148219	2815831	7653743	1
2022.12.02	12:00:00	148226	148226	146069	146166	1928686	6336891	1
2022.12.02	16:00:00	146166	146439	145764	145829	513137	1646970	1
2022.12.05	08:00:00	146582	146615	143659	143717	2577752	7046038	1
2022.12.05	12:00:00	143724	144321	143113	143243	1841809	5813055	1
2022.12.05	16:00:00	143243	143301	142249	142249	654727	2214971	1
2022.12.06	08:00:00	142626	144126	142502	143763	2635810	7364715	1
2022.12.06	12:00:00	143769	144055	142151	142769	2157217	6776100	1
2022.12.06	16:00:00	142769	144042	142288	143789	883893	2885237	1
2022.12.07	08:00:00	142626	143496	141931	143016	2609261	7362295	1
