<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.29	99.64	100.20	98.74	99.01	79405	7099544	1
2021.11.30	98.59	99.19	96.32	98.35	110602	11313116	1
2021.12.01	99.26	100.18	96.91	97.09	285975	14177075	1
2021.12.02	98.45	100.43	98.30	100.43	94446	11747929	1
2021.12.03	100.86	102.84	100.15	101.32	79134	11461688	1
2021.12.06	101.98	103.57	101.68	103.00	83830	9256574	1
2021.12.07	104.50	104.50	103.12	103.63	57904	7162804	1
2021.12.08	103.85	104.54	103.31	104.20	72119	6093913	1
2021.12.09	103.37	103.48	101.90	102.14	77211	7126327	1
2021.12.10	103.60	104.24	103.25	103.73	41656	5772541	1
2021.12.13	103.90	105.41	103.46	103.50	62777	8548419	1
2021.12.14	104.59	105.10	102.44	102.70	48399	5746846	1
2021.12.15	102.70	104.10	101.67	103.20	44324	6693457	1
2021.12.16	104.50	104.88	103.62	104.41	73392	9004154	1
2021.12.17	103.38	103.80	102.50	103.10	86615	9283661	1
2021.12.20	101.98	101.98	100.40	101.00	61352	9656450	1
2021.12.21	101.89	101.94	101.10	101.42	44842	6268166	1
2021.12.22	101.70	101.79	100.44	101.43	51581	7263946	1
2021.12.23	101.60	101.60	100.71	100.85	31355	5047637	1
2021.12.27	101.40	101.80	100.95	101.60	42636	5274352	1
2021.12.28	101.83	101.83	100.59	101.06	48556	7167734	1
2021.12.29	101.24	101.35	99.94	100.25	96756	7343838	1
2021.12.30	100.81	101.45	100.29	100.80	88802	3404622	1
2022.01.03	101.49	102.24	99.55	99.93	58696	9627960	1
2022.01.04	100.46	100.48	99.26	99.57	38959	7865032	1
2022.01.05	99.29	99.70	97.10	97.10	88345	14325274	1
2022.01.06	97.64	98.49	97.41	97.85	98260	7406134	1
2022.01.07	97.79	98.70	97.28	98.70	47935	9225417	1
2022.01.10	97.96	98.74	97.28	98.43	61286	6105347	1
2022.01.11	98.13	100.10	98.01	100.10	67609	8928004	1
2022.01.12	100.30	101.92	100.15	101.91	75705	5139226	1
2022.01.13	101.20	102.32	101.03	101.55	71782	7127705	1
2022.01.14	101.60	103.07	101.09	103.07	69639	6039783	1
2022.01.17	102.54	102.91	102.09	102.58	49218	3734769	1
2022.01.18	102.27	103.08	101.81	102.85	92161	6179773	1
2022.01.19	103.85	104.65	103.64	104.05	62383	4800243	1
2022.01.20	104.57	105.79	104.34	104.90	142951	9179398	1
2022.01.21	104.46	105.73	104.28	104.70	114874	7870314	1
2022.01.24	104.49	104.66	102.65	104.08	66770	9967944	1
2022.01.25	103.42	106.64	103.15	106.33	88432	10353103	1
2022.01.26	107.43	108.54	106.83	107.39	98410	9196792	1
2022.01.27	108.26	108.85	107.50	108.20	125524	11298513	1
2022.01.28	107.74	108.80	107.00	107.58	79277	7697928	1
2022.01.31	107.29	108.46	107.04	107.98	92748	11574584	1
2022.02.01	108.24	109.15	107.95	109.15	93259	7449053	1
2022.02.02	109.09	109.20	107.52	107.69	87485	7856193	1
2022.02.03	108.04	108.30	107.11	107.77	48698	5108583	1
2022.02.04	107.43	108.22	106.22	108.02	57784	5447251	1
2022.02.07	107.77	108.24	107.32	107.72	74639	7654432	1
2022.02.08	107.04	108.23	106.82	108.23	53371	5838001	1
2022.02.09	107.85	108.98	107.61	108.23	31249	6409174	1
2022.02.10	108.79	109.62	108.01	109.10	66570	6122420	1
2022.02.11	109.90	110.60	108.84	109.31	66656	10129103	1
2022.02.14	109.66	109.99	109.11	109.52	62639	9326250	1
2022.02.15	109.94	110.60	109.72	110.60	110856	6013800	1
2022.02.16	111.06	111.34	110.58	110.77	78022	6453198	1
2022.02.17	110.58	110.87	109.10	109.10	56438	7640255	1
2022.02.18	109.86	109.96	108.44	108.51	52825	7634598	1
2022.02.21	108.95	109.18	107.45	107.45	46902	7114257	1
2022.02.22	108.91	109.19	108.11	109.00	77288	6156353	1
2022.02.23	109.03	109.60	107.58	107.58	82550	7204675	1
2022.02.24	105.24	107.50	105.10	107.48	88364	12751281	1
2022.02.25	107.05	108.90	106.55	108.90	75475	6768630	1
2022.03.02	110.20	111.16	109.32	111.10	30504	4663476	1
2022.03.03	111.09	111.66	110.80	111.02	49202	6039498	1
2022.03.04	110.66	110.79	109.26	110.40	69769	7756558	1
2022.03.07	110.00	110.32	106.95	107.11	83315	10727876	1
2022.03.08	107.88	108.29	106.92	107.29	104577	12913914	1
2022.03.09	108.02	109.86	107.59	109.78	63757	8496076	1
2022.03.10	109.07	109.44	107.71	109.40	56841	7097908	1
2022.03.11	110.13	110.30	107.16	107.70	64300	6797149	1
2022.03.14	108.19	108.37	105.64	106.04	68333	4925483	1
2022.03.15	105.01	105.57	103.84	104.90	73542	9659344	1
2022.03.16	106.00	107.14	105.07	107.14	66049	12250716	1
2022.03.17	107.46	108.87	106.90	108.70	60579	8811365	1
2022.03.18	108.54	111.02	108.27	110.73	70108	9427427	1
2022.03.21	111.19	112.00	110.94	111.94	91754	11379756	1
2022.03.22	112.67	113.26	112.54	113.10	118022	5970614	1
2022.03.23	113.13	113.85	112.70	112.90	81563	8686016	1
2022.03.24	113.35	114.86	112.80	114.74	54848	7511789	1
2022.03.25	115.00	115.24	114.14	114.75	80411	7494748	1
2022.03.28	114.89	114.98	113.66	114.51	64735	5092507	1
2022.03.29	115.82	116.42	115.10	115.75	88246	8801362	1
2022.03.30	115.80	116.10	115.33	115.90	43229	4025420	1
2022.03.31	115.91	116.45	115.57	115.60	51313	4824650	1
2022.04.01	116.58	117.22	116.56	117.20	123496	5894874	1
2022.04.04	116.85	117.06	116.28	116.80	39027	2214533	1
2022.04.05	116.71	117.10	114.38	114.51	80243	7418366	1
2022.04.06	114.12	114.31	112.48	113.87	84871	8635815	1
2022.04.07	113.27	114.90	113.01	114.65	56569	4445856	1
2022.04.08	113.95	114.49	113.12	113.98	61597	3838833	1
2022.04.11	112.85	113.37	112.50	112.57	96698	3491911	1
2022.04.12	113.97	114.18	111.77	111.77	47949	3771220	1
2022.04.13	112.60	113.02	111.97	112.52	44103	4570291	1
2022.04.14	112.00	112.46	111.30	111.65	39333	3071925	1
2022.04.18	111.62	111.98	110.92	111.46	44397	3816169	1
2022.04.19	110.76	111.17	110.06	110.92	38484	4178861	1
2022.04.20	110.52	110.75	109.73	110.05	55625	3650025	1
2022.04.22	109.37	109.37	106.50	106.75	60264	7662644	1
2022.04.25	105.78	107.11	105.24	106.76	79771	5768992	1
2022.04.26	105.90	106.17	104.05	104.28	63838	6676674	1
2022.04.27	105.93	106.11	105.00	105.52	81520	8768450	1
2022.04.28	106.06	106.66	104.82	105.86	68933	5764184	1
2022.04.29	107.29	107.73	103.40	103.40	82763	6944103	1
2022.05.02	103.67	103.96	101.30	102.72	124674	9743337	1
2022.05.03	102.85	103.25	102.09	102.72	119285	8407837	1
2022.05.04	101.97	104.57	101.10	104.38	70579	8716198	1
2022.05.05	103.19	103.20	100.12	101.50	109313	12346990	1
2022.05.06	101.52	102.43	100.10	101.23	119054	12535854	1
2022.05.09	99.80	100.68	99.02	99.68	104403	8110682	1
2022.05.10	100.16	100.39	98.63	99.24	97427	5841891	1
2022.05.11	99.61	101.48	99.61	100.64	61524	9109182	1
2022.05.12	100.00	102.04	99.74	102.04	78196	8360011	1
2022.05.13	102.34	103.87	102.26	103.29	70189	8325414	1
2022.05.16	103.36	104.82	102.97	104.40	99622	8752070	1
2022.05.17	105.55	105.70	104.37	104.90	60518	4257017	1
2022.05.18	104.78	104.78	102.15	102.21	71661	8974872	1
2022.05.19	102.41	103.50	102.39	103.08	85229	9815055	1
2022.05.20	104.50	104.88	103.47	104.66	75507	8057097	1
2022.05.23	105.47	106.76	105.12	106.76	80336	6864482	1
2022.05.24	105.24	106.71	104.50	106.64	95551	7912088	1
2022.05.25	106.19	107.04	105.68	106.66	46448	5691650	1
2022.05.26	106.67	108.09	106.35	108.02	60430	4366641	1
2022.05.27	107.73	108.43	107.55	107.90	52002	5091477	1
2022.05.30	108.70	108.73	106.64	106.92	46123	3014875	1
2022.05.31	107.74	107.93	106.67	107.18	56026	3001535	1
2022.06.01	107.33	107.99	106.77	107.47	50913	4547484	1
