<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.27	12:00:00	115.45	116.18	115.16	116.18	103226	3289896	1
2021.08.30	00:00:00	115.75	115.82	114.79	115.47	15714	1304766	1
2021.08.30	12:00:00	115.46	115.78	114.97	115.08	48684	4686713	1
2021.08.31	00:00:00	114.98	115.57	114.72	114.96	14124	987895	1
2021.08.31	12:00:00	114.96	115.19	113.35	114.08	67741	4883988	1
2021.09.01	00:00:00	114.15	114.84	113.55	114.80	18877	1747445	1
2021.09.01	12:00:00	114.79	115.45	114.14	114.80	46482	3450582	1
2021.09.02	00:00:00	114.14	114.14	113.08	113.77	20330	2272771	1
2021.09.02	12:00:00	113.77	114.07	112.11	112.15	50645	3550431	1
2021.09.03	00:00:00	113.01	113.21	111.72	111.73	23175	2240033	1
2021.09.03	12:00:00	111.74	112.30	111.23	112.09	56465	6356623	1
2021.09.06	00:00:00	112.00	113.05	111.73	112.96	9907	1478814	1
2021.09.06	12:00:00	112.94	113.61	112.66	113.48	27651	4457826	1
2021.09.08	00:00:00	113.19	113.27	110.22	110.44	46363	2676996	1
2021.09.08	12:00:00	110.42	110.75	108.82	109.08	55167	13385818	1
2021.09.09	00:00:00	109.55	109.94	108.93	109.20	19054	3722747	1
2021.09.09	12:00:00	109.20	112.22	108.10	111.51	85033	10048656	1
2021.09.10	00:00:00	112.30	112.45	110.90	111.05	21663	3333045	1
2021.09.10	12:00:00	111.06	111.67	109.88	109.88	118226	10540499	1
2021.09.13	00:00:00	111.68	112.23	111.05	112.09	51718	2428476	1
2021.09.13	12:00:00	112.06	112.65	111.70	112.12	51306	5603280	1
2021.09.14	00:00:00	112.02	112.83	111.65	111.81	14478	1846541	1
2021.09.14	12:00:00	111.81	112.78	111.41	111.70	33221	5967171	1
2021.09.15	00:00:00	111.74	111.74	110.51	110.64	14560	1672071	1
2021.09.15	12:00:00	110.64	110.92	110.32	110.68	61809	5530684	1
2021.09.16	00:00:00	109.77	110.12	109.04	109.64	23482	3148238	1
2021.09.16	12:00:00	109.64	109.95	109.16	109.44	45966	4740796	1
2021.09.17	00:00:00	109.18	109.18	107.10	107.20	16022	1886858	1
2021.09.17	12:00:00	107.17	107.64	106.92	107.14	54473	7323486	1
2021.09.20	00:00:00	105.25	105.66	104.22	104.30	18657	3864731	1
2021.09.20	12:00:00	104.29	104.77	103.44	104.77	103321	11991252	1
2021.09.21	00:00:00	105.30	105.90	104.77	105.23	18169	2570169	1
